"Sales ID";"Sales Amount (USD)";"Cost Price (USD)";"Region";"Conversion Rate (%)";"Sessions";"Views";"Follow-ups";"Closed Deal?";"Customer Feedback";"Customer Plan";"Customer Rating";"Sales Date";"Customer ID";"Channel ID";"Product ID";"Sales Rep ID";"Campaign ID";"Lead Source ID";"Country ID"
"S1249";1454;1353;"North America";16;13;56;1;"Yes";"Product not available";"Premium";10;"2023-03-08";58;2;7;7;3;2;1
"S1250";324;182;"Asia";27;17;66;3;"No";"Highly satisfied";"Basic";4;"2022-10-13";702;1;14;4;1;2;3
"S1251";479;307;"Asia";24;10;67;1;"No";"Fast delivery";"Premium";7;"2022-09-22";929;1;8;8;4;3;1
"S1252";1321;1220;"North America";18;10;79;5;"Yes";"Responsive sales team";"Premium";1;"2022-03-20";109;2;4;5;5;2;9
"S1253";205;142;"Europe";10;11;95;5;"Yes";"Product not available";"Basic";2;"2023-03-16";930;2;8;4;4;5;2
"S1254";632;402;"South America";26;6;36;4;"Yes";"Great customer support";"Premium";7;"2023-05-10";657;1;12;1;4;2;3
"S1255";321;162;"North America";12;10;20;2;"Yes";"Price too high";"Premium";3;"2022-03-05";163;1;5;8;1;2;4
"S1256";467;252;"Europe";16;17;96;2;"No";"Fast delivery";"Basic";7;"2023-09-22";392;2;9;1;4;5;11
"S1257";406;255;"South America";6;8;37;5;"Yes";"Price too high";"Premium";2;"2023-11-06";737;1;2;5;5;2;5
"S1258";936;709;"Europe";15;7;69;4;"Yes";"Fast delivery";"Basic";2;"2022-01-19";931;1;9;2;5;5;11
"S1259";454;310;"Europe";17;16;79;2;"Yes";"Price too high";"Premium";1;"2022-01-04";932;2;11;5;1;4;9
"S1260";1406;1239;"Europe";14;7;95;4;"Yes";"Product not available";"Premium";7;"2022-10-07";885;1;2;2;3;4;9
"S1261";880;698;"South America";10;8;38;2;"Yes";"Product not available";"Premium";5;"2022-11-06";671;2;1;8;2;4;1
"S1262";795;680;"Europe";7;14;55;2;"Yes";"Highly satisfied";"Premium";10;"2022-11-11";148;1;9;5;5;2;9
"S1263";691;556;"Europe";13;16;54;2;"Yes";"Product not available";"Premium";10;"2022-04-08";417;2;3;2;3;2;11
"S1264";481;355;"Asia";8;20;29;1;"No";"Great customer support";"Basic";5;"2024-01-24";933;2;13;2;5;5;9
"S1265";711;498;"North America";13;17;99;4;"Yes";"Fast delivery";"Basic";7;"2023-07-10";934;1;12;2;3;2;4
"S1266";357;297;"Asia";5;7;51;2;"Yes";"Fast delivery";"Premium";6;"2023-08-30";935;1;13;1;3;1;10
"S1267";347;198;"North America";25;6;61;5;"No";"Great customer support";"Premium";5;"2022-12-30";936;1;13;6;5;3;3
"S1268";181;44;"Asia";13;5;24;3;"No";"Fast delivery";"Basic";3;"2023-04-07";937;2;11;4;3;4;10
"S1269";368;199;"South America";15;5;57;1;"Yes";"Product not available";"Premium";5;"2022-09-08";938;1;4;1;5;4;3
"S1270";850;796;"North America";30;14;33;1;"Yes";"Highly satisfied";"Premium";3;"2024-03-26";939;2;6;4;4;2;3
"S1271";254;176;"Asia";7;20;38;2;"Yes";"Product not available";"Premium";3;"2022-02-17";940;1;11;1;2;4;3
"S1272";1272;997;"Europe";17;7;42;2;"Yes";"Responsive sales team";"Basic";2;"2024-04-29";941;2;10;1;2;4;3
"S1273";1431;1370;"South America";13;8;52;3;"Yes";"Price too high";"Basic";5;"2024-07-21";183;1;1;2;2;5;2
"S1274";1467;1365;"Europe";24;7;38;5;"Yes";"Satisfied with product";"Premium";7;"2024-08-06";942;1;2;1;3;3;11
"S1275";985;859;"North America";27;20;60;2;"Yes";"Satisfied with product";"Premium";3;"2023-01-18";498;1;10;5;3;2;3
"S1276";571;305;"South America";30;13;52;2;"No";"Responsive sales team";"Basic";7;"2023-08-18";943;2;9;1;1;1;4
"S1277";1294;1060;"Europe";23;8;32;3;"Yes";"Product not available";"Basic";10;"2023-08-13";348;1;8;2;5;2;1
"S1278";993;696;"Asia";18;7;55;5;"No";"Great customer support";"Premium";10;"2024-02-10";739;2;8;5;4;3;5
"S1279";731;632;"Asia";12;14;45;4;"Yes";"Great customer support";"Premium";1;"2023-02-26";944;2;4;2;4;3;9
"S1280";788;725;"Asia";9;11;29;3;"Yes";"Fast delivery";"Premium";6;"2024-01-08";945;1;15;3;1;2;5
"S1281";1211;1052;"Europe";9;16;57;2;"Yes";"Price too high";"Premium";1;"2024-03-13";946;2;3;8;1;2;1
"S1282";1323;1227;"South America";21;17;20;4;"No";"Fast delivery";"Basic";2;"2023-03-13";374;1;5;4;1;4;1
"S1283";714;589;"Asia";29;16;52;1;"Yes";"Satisfied with product";"Basic";8;"2022-03-22";947;1;13;1;4;5;10
"S1284";1230;939;"Europe";7;10;99;4;"Yes";"Price too high";"Premium";3;"2023-05-06";173;1;11;6;2;3;2
"S1285";720;545;"Europe";30;8;37;1;"Yes";"Product not available";"Premium";8;"2022-05-25";948;2;1;4;5;2;5
"S1286";882;619;"North America";28;20;41;4;"Yes";"Product not available";"Basic";7;"2023-12-19";557;2;10;8;3;5;10
"S1287";1153;987;"North America";9;14;42;2;"Yes";"Price too high";"Basic";1;"2022-01-29";872;2;9;7;2;1;2
"S1288";837;644;"South America";24;15;51;1;"Yes";"Satisfied with product";"Premium";6;"2022-10-21";949;1;5;7;3;2;5
"S1289";625;564;"Asia";17;11;87;2;"Yes";"Highly satisfied";"Basic";9;"2024-05-20";950;1;11;6;2;2;10
"S1290";624;483;"Asia";5;5;37;1;"Yes";"Satisfied with product";"Basic";9;"2022-02-19";357;2;15;4;4;3;11
"S1291";1047;812;"Asia";27;18;30;1;"No";"Great customer support";"Premium";4;"2022-07-11";951;2;7;2;4;2;10
"S1292";1314;1062;"Europe";21;5;29;3;"Yes";"Satisfied with product";"Basic";3;"2022-11-06";382;2;9;6;1;1;11
"S1293";412;151;"Europe";9;16;64;4;"Yes";"Fast delivery";"Premium";8;"2022-10-25";827;1;6;7;5;2;5
"S1294";438;239;"South America";27;10;30;1;"Yes";"Highly satisfied";"Basic";3;"2023-09-26";952;1;13;3;2;4;9
"S1295";381;128;"Asia";22;20;72;5;"Yes";"Highly satisfied";"Basic";8;"2022-02-11";249;2;14;2;5;2;11
"S1296";1065;1014;"North America";17;5;64;2;"Yes";"Satisfied with product";"Basic";9;"2023-09-05";953;1;9;2;2;1;9
"S1297";649;388;"North America";28;5;68;3;"No";"Excellent service";"Premium";2;"2024-04-19";422;1;14;7;2;4;5
"S1298";599;397;"Asia";26;20;100;5;"Yes";"Excellent service";"Premium";1;"2023-06-02";248;1;6;4;1;2;9
"S1299";1258;973;"South America";21;13;37;2;"Yes";"Satisfied with product";"Basic";3;"2022-06-21";954;2;3;4;1;3;10
"S1300";1226;938;"Asia";22;19;77;5;"Yes";"Great customer support";"Premium";10;"2022-06-17";703;2;10;2;2;2;1
"S1301";1177;979;"North America";10;11;97;3;"Yes";"Excellent service";"Basic";3;"2024-03-05";927;1;12;5;1;3;2
"S1302";474;350;"North America";6;18;50;5;"Yes";"Responsive sales team";"Premium";3;"2023-07-04";955;1;2;1;4;4;11
"S1303";204;-60;"South America";23;9;99;4;"Yes";"Excellent service";"Premium";1;"2022-01-04";462;1;8;6;2;4;2
"S1304";733;535;"Asia";7;16;73;4;"Yes";"Excellent service";"Premium";9;"2023-06-24";402;1;5;7;1;2;5
"S1305";720;524;"North America";5;7;37;1;"Yes";"Fast delivery";"Basic";2;"2023-07-18";237;2;9;5;4;5;1
"S1306";390;123;"Asia";13;7;60;5;"Yes";"Satisfied with product";"Premium";7;"2022-07-29";956;2;7;5;1;2;10
"S1307";265;162;"Europe";30;19;57;4;"Yes";"Fast delivery";"Basic";8;"2024-05-22";191;2;9;1;4;5;2
"S1308";1361;1296;"Asia";9;7;95;4;"Yes";"Responsive sales team";"Basic";7;"2024-04-03";957;1;6;7;5;1;9
"S1309";466;415;"Asia";21;17;49;4;"Yes";"Responsive sales team";"Premium";2;"2024-08-17";942;1;6;3;2;1;10
"S1310";771;621;"South America";20;11;48;1;"Yes";"Responsive sales team";"Premium";1;"2022-12-09";958;2;14;2;2;1;4
"S1311";346;233;"Asia";29;14;28;1;"Yes";"Satisfied with product";"Basic";1;"2024-07-17";77;2;9;1;4;1;10
"S1312";1487;1396;"North America";6;12;60;5;"No";"Price too high";"Basic";1;"2023-03-20";959;1;15;5;2;5;4
"S1313";659;368;"Asia";22;13;84;5;"Yes";"Highly satisfied";"Premium";6;"2022-07-05";48;1;14;2;4;1;10
"S1314";1299;1144;"North America";15;20;44;1;"No";"Highly satisfied";"Premium";3;"2024-07-26";960;1;2;3;4;2;4
"S1315";958;778;"Europe";22;9;45;5;"Yes";"Great customer support";"Basic";1;"2022-05-23";120;2;14;8;1;3;11
"S1316";335;126;"Europe";17;7;62;5;"Yes";"Responsive sales team";"Basic";7;"2023-05-03";944;1;10;3;4;4;5
"S1317";733;545;"North America";5;7;42;1;"No";"Highly satisfied";"Basic";10;"2023-10-26";961;1;7;2;2;2;3
"S1318";885;631;"Asia";27;19;99;2;"Yes";"Excellent service";"Basic";4;"2022-12-11";899;2;13;8;3;5;9
"S1319";1165;1082;"Asia";5;6;64;3;"Yes";"Satisfied with product";"Basic";5;"2023-04-12";962;1;2;7;1;4;4
"S1320";1299;1099;"South America";26;11;68;3;"Yes";"Responsive sales team";"Basic";7;"2023-06-14";963;1;4;3;5;1;5
"S1321";1110;910;"North America";26;5;29;2;"Yes";"Excellent service";"Basic";4;"2023-02-12";964;1;5;5;3;2;3
"S1322";660;392;"South America";19;15;87;4;"No";"Satisfied with product";"Premium";3;"2022-11-24";307;1;15;5;2;2;10
"S1323";1325;1203;"Asia";27;16;99;4;"Yes";"Highly satisfied";"Basic";1;"2023-04-04";965;1;2;2;5;4;3
"S1324";587;328;"North America";20;11;35;1;"Yes";"Excellent service";"Basic";5;"2023-01-30";921;2;14;8;3;1;3
"S1325";202;4;"Asia";21;14;33;4;"Yes";"Price too high";"Basic";2;"2022-07-22";963;1;6;5;5;3;3
"S1326";1372;1276;"Europe";20;13;74;2;"Yes";"Highly satisfied";"Premium";6;"2023-12-13";966;1;4;7;5;2;1
"S1327";1193;1047;"Europe";13;18;76;4;"Yes";"Product not available";"Basic";9;"2023-06-13";483;1;8;2;4;2;2
"S1328";403;211;"South America";26;5;52;1;"No";"Product not available";"Basic";9;"2023-10-28";967;2;4;8;3;5;10
"S1329";875;616;"South America";15;15;84;1;"No";"Great customer support";"Basic";1;"2022-04-08";968;2;8;5;1;2;10
"S1330";418;192;"Europe";28;8;89;1;"Yes";"Product not available";"Premium";4;"2023-05-25";867;1;12;1;1;2;1
"S1331";1020;863;"Europe";12;6;59;2;"Yes";"Price too high";"Basic";7;"2024-08-07";264;1;7;5;2;2;5
"S1332";366;284;"South America";25;12;32;2;"No";"Responsive sales team";"Basic";2;"2022-12-17";101;1;2;8;4;2;3
"S1333";738;630;"South America";5;11;40;3;"Yes";"Price too high";"Basic";8;"2023-04-05";916;2;4;6;2;3;3
"S1334";1386;1166;"Europe";16;19;98;5;"No";"Satisfied with product";"Basic";4;"2022-08-25";411;2;7;4;3;1;3
"S1335";1145;942;"North America";15;9;65;1;"Yes";"Satisfied with product";"Basic";10;"2022-07-08";969;1;10;5;1;2;1
"S1336";344;63;"North America";12;18;63;3;"Yes";"Highly satisfied";"Premium";2;"2022-08-13";101;1;7;7;5;2;4
"S1337";408;356;"North America";19;15;81;4;"Yes";"Price too high";"Premium";6;"2023-11-08";811;1;3;2;2;1;3
"S1338";857;684;"Europe";26;19;89;4;"Yes";"Excellent service";"Basic";5;"2022-06-09";330;2;2;7;1;5;3
"S1339";1212;1074;"North America";8;8;57;1;"Yes";"Great customer support";"Basic";3;"2023-06-04";825;2;4;1;3;4;4
"S1340";570;323;"North America";6;17;48;1;"No";"Responsive sales team";"Basic";2;"2023-11-04";757;1;15;3;4;2;10
"S1341";174;-35;"Asia";23;6;59;3;"Yes";"Great customer support";"Basic";10;"2023-08-20";539;2;11;5;3;5;11
"S1342";512;346;"Europe";18;12;97;1;"Yes";"Satisfied with product";"Premium";9;"2022-07-06";837;1;11;8;2;2;3
"S1343";606;374;"Asia";8;13;89;4;"Yes";"Excellent service";"Premium";2;"2023-01-06";381;2;9;6;4;4;5
"S1344";550;280;"Asia";7;17;37;3;"No";"Satisfied with product";"Basic";1;"2024-01-14";243;1;15;2;3;5;3
"S1345";429;289;"Europe";27;19;35;1;"Yes";"Satisfied with product";"Premium";4;"2023-04-04";127;1;15;6;2;1;4
"S1346";912;757;"Asia";15;17;70;5;"Yes";"Responsive sales team";"Basic";1;"2024-08-16";970;2;6;4;1;5;2
"S1347";1014;886;"North America";20;12;52;5;"Yes";"Satisfied with product";"Basic";4;"2023-04-07";971;2;4;7;4;1;4
"S1348";1327;1084;"South America";12;15;58;3;"Yes";"Satisfied with product";"Basic";4;"2022-06-12";972;1;2;3;2;3;11
"S1349";959;765;"Asia";15;9;60;3;"Yes";"Highly satisfied";"Basic";7;"2024-05-02";973;1;5;2;5;5;1
"S1350";524;328;"Europe";27;12;25;2;"Yes";"Satisfied with product";"Basic";3;"2023-10-24";76;2;3;5;4;2;9
"S1351";600;323;"Asia";14;12;34;5;"Yes";"Price too high";"Premium";7;"2022-03-20";887;2;15;2;4;2;2
"S1352";1459;1382;"South America";12;15;73;2;"Yes";"Price too high";"Basic";6;"2023-12-27";974;1;10;8;3;4;10
"S1353";1191;1134;"Asia";28;18;54;3;"Yes";"Product not available";"Basic";6;"2022-05-25";897;1;4;6;5;1;1
"S1354";829;605;"North America";16;8;86;1;"No";"Price too high";"Premium";9;"2023-06-24";975;2;5;4;3;4;10
"S1355";489;397;"Europe";21;11;49;4;"Yes";"Product not available";"Basic";7;"2023-03-15";976;1;6;7;3;3;10
"S1356";1124;1073;"South America";13;7;57;2;"No";"Fast delivery";"Premium";3;"2022-01-20";453;1;7;7;1;2;1
"S1357";291;18;"Asia";29;8;22;5;"Yes";"Price too high";"Premium";9;"2022-12-20";266;1;7;5;4;1;3
"S1358";376;247;"South America";26;5;58;1;"No";"Price too high";"Basic";4;"2022-04-23";977;1;12;2;4;1;3
"S1359";1348;1173;"Asia";24;16;55;2;"Yes";"Product not available";"Basic";2;"2022-12-29";978;1;1;1;2;5;9
"S1360";996;842;"North America";19;13;33;4;"Yes";"Satisfied with product";"Basic";1;"2023-06-28";979;1;14;7;4;5;2
"S1361";588;329;"Europe";22;5;89;1;"No";"Responsive sales team";"Basic";6;"2023-04-23";980;1;6;2;3;4;2
"S1362";1199;919;"North America";13;6;68;1;"Yes";"Great customer support";"Basic";6;"2022-11-16";981;1;10;8;1;5;4
"S1363";1432;1285;"Europe";22;9;72;2;"No";"Responsive sales team";"Basic";4;"2024-08-14";982;1;15;3;5;2;2
"S1364";163;-42;"North America";27;10;59;5;"Yes";"Price too high";"Basic";6;"2023-03-14";983;2;3;1;4;1;10
"S1365";475;281;"South America";7;17;78;2;"Yes";"Satisfied with product";"Basic";1;"2022-09-21";94;2;6;2;3;1;4
"S1366";926;640;"North America";14;20;65;2;"No";"Excellent service";"Premium";4;"2022-01-05";493;2;9;2;3;4;1
"S1367";1206;975;"South America";10;12;28;4;"Yes";"Highly satisfied";"Basic";3;"2022-07-17";895;2;12;6;4;1;2
"S1368";891;642;"Europe";7;5;35;2;"Yes";"Fast delivery";"Premium";4;"2024-03-17";984;1;13;4;5;5;9
"S1369";433;317;"North America";7;10;60;3;"Yes";"Product not available";"Premium";1;"2022-08-10";92;1;12;7;1;2;5
"S1370";697;419;"Asia";28;20;52;4;"Yes";"Product not available";"Premium";10;"2022-02-07";767;1;15;1;2;5;11
"S1371";579;421;"North America";22;16;79;5;"No";"Highly satisfied";"Basic";6;"2024-03-08";985;2;13;2;3;2;2
"S1372";226;115;"North America";21;9;21;1;"No";"Product not available";"Basic";7;"2022-03-18";511;1;14;4;5;3;11
"S1373";1226;938;"North America";11;14;40;5;"Yes";"Price too high";"Basic";9;"2024-02-02";393;1;7;6;3;1;9
"S1374";332;144;"Asia";24;7;38;5;"Yes";"Fast delivery";"Basic";9;"2023-05-13";352;1;13;4;5;2;4
"S1375";972;898;"North America";27;13;40;4;"Yes";"Price too high";"Premium";4;"2024-08-26";986;1;5;3;5;2;2
"S1376";1445;1337;"Asia";12;9;93;3;"No";"Satisfied with product";"Premium";9;"2023-03-10";987;1;11;3;3;5;2
"S1377";843;750;"South America";28;14;24;1;"Yes";"Highly satisfied";"Premium";2;"2022-04-09";933;1;6;8;3;4;11
"S1378";1343;1252;"Asia";23;9;55;5;"Yes";"Great customer support";"Basic";1;"2023-06-09";588;1;7;5;1;5;11
"S1379";763;545;"North America";19;5;64;5;"Yes";"Fast delivery";"Premium";1;"2023-09-29";658;1;6;4;1;4;5
"S1380";1003;853;"Europe";11;15;60;1;"Yes";"Product not available";"Premium";4;"2023-09-14";814;2;12;8;3;1;1
"S1381";1374;1193;"South America";16;11;32;3;"Yes";"Fast delivery";"Basic";3;"2023-10-04";988;1;14;4;5;5;4
"S1382";707;610;"Asia";15;11;28;1;"Yes";"Fast delivery";"Basic";2;"2023-05-03";989;1;15;3;5;4;5
"S1383";699;411;"North America";5;18;23;4;"Yes";"Excellent service";"Premium";4;"2022-01-18";990;1;8;8;2;4;5
"S1384";243;137;"North America";10;12;86;1;"Yes";"Price too high";"Basic";9;"2023-05-11";991;1;14;2;4;1;2
"S1385";724;667;"Europe";29;17;43;5;"Yes";"Excellent service";"Basic";9;"2023-05-03";339;2;11;2;1;3;1
"S1386";697;552;"Europe";9;7;30;2;"No";"Price too high";"Basic";6;"2022-09-01";992;2;14;2;2;5;11
"S1387";798;523;"South America";23;12;62;3;"Yes";"Highly satisfied";"Basic";4;"2022-12-06";993;1;8;7;4;5;4
"S1388";593;304;"North America";27;19;49;5;"Yes";"Responsive sales team";"Basic";3;"2023-12-27";994;1;11;2;2;5;3
"S1389";1103;993;"Europe";10;7;24;4;"Yes";"Great customer support";"Premium";7;"2022-02-15";88;2;11;5;1;5;3
"S1390";1054;940;"Europe";24;5;39;3;"Yes";"Excellent service";"Premium";3;"2022-09-15";194;1;14;5;3;5;1
"S1391";1195;997;"Europe";5;20;97;1;"Yes";"Satisfied with product";"Basic";5;"2023-03-05";995;1;9;3;3;3;4
"S1392";1337;1201;"South America";14;6;34;3;"Yes";"Product not available";"Premium";4;"2022-01-17";821;1;14;3;3;2;5
"S1393";1288;1061;"Europe";21;17;28;3;"Yes";"Excellent service";"Premium";7;"2023-05-31";847;1;4;2;3;5;3
"S1394";453;253;"South America";6;7;72;3;"No";"Product not available";"Premium";10;"2023-05-14";891;2;3;3;5;2;10
"S1395";1308;1171;"South America";22;18;41;4;"Yes";"Excellent service";"Premium";10;"2023-05-24";736;2;2;6;2;1;5
"S1396";196;-59;"South America";14;7;27;5;"No";"Fast delivery";"Premium";7;"2022-01-04";255;2;14;2;1;2;9
"S1397";1437;1194;"North America";25;12;56;1;"Yes";"Excellent service";"Basic";10;"2022-01-29";996;1;10;3;4;3;4
"S1398";1289;1222;"South America";30;15;69;3;"Yes";"Satisfied with product";"Premium";7;"2023-06-23";703;1;6;4;1;2;5
"S1399";1364;1222;"South America";5;12;37;1;"Yes";"Great customer support";"Basic";6;"2022-04-21";997;2;8;6;4;2;5
"S1400";1085;963;"South America";13;9;94;4;"Yes";"Product not available";"Basic";3;"2022-10-29";219;1;14;3;1;3;9
"S1401";1154;1075;"North America";27;14;55;4;"Yes";"Satisfied with product";"Premium";6;"2023-12-26";635;2;8;2;4;2;4
"S1402";1091;1031;"North America";24;6;30;3;"Yes";"Highly satisfied";"Basic";3;"2022-08-05";935;1;6;1;1;1;9
"S1403";1292;1096;"Europe";19;14;59;2;"Yes";"Product not available";"Basic";4;"2022-12-18";467;1;1;5;1;4;1
"S1404";640;397;"South America";12;5;22;1;"Yes";"Excellent service";"Premium";8;"2024-01-09";864;1;9;5;5;1;5
"S1405";545;440;"North America";10;16;42;4;"No";"Satisfied with product";"Premium";9;"2022-12-13";853;2;6;1;3;2;9
"S1406";283;133;"North America";11;9;79;3;"Yes";"Satisfied with product";"Premium";5;"2024-07-26";802;2;13;7;4;1;9
"S1407";596;501;"South America";10;16;53;4;"No";"Satisfied with product";"Basic";7;"2022-08-08";118;1;13;1;4;4;11
"S1408";223;30;"South America";24;19;68;1;"No";"Price too high";"Basic";10;"2022-04-25";794;1;1;1;2;1;2
"S1409";200;-59;"North America";9;5;82;5;"Yes";"Responsive sales team";"Basic";2;"2023-11-08";998;1;7;6;2;2;5
"S1410";275;112;"North America";12;13;40;3;"Yes";"Price too high";"Basic";8;"2022-12-31";999;1;8;7;3;4;3
"S1411";647;518;"South America";12;6;82;3;"Yes";"Product not available";"Basic";8;"2024-08-12";479;1;3;4;1;5;10
"S1412";908;852;"Europe";13;17;91;2;"No";"Price too high";"Basic";3;"2024-01-09";1000;1;15;3;4;3;2
"S1413";351;119;"South America";8;15;39;3;"Yes";"Excellent service";"Premium";6;"2022-04-10";465;2;8;7;3;4;4
"S1414";827;557;"Europe";12;11;53;5;"No";"Satisfied with product";"Basic";5;"2023-11-05";442;2;13;3;3;2;2
"S1415";1110;908;"North America";6;5;22;1;"Yes";"Fast delivery";"Basic";4;"2024-03-10";1001;1;2;6;5;5;2
"S1416";1202;1096;"Europe";25;13;27;4;"Yes";"Excellent service";"Premium";1;"2023-04-07";828;2;12;5;4;1;10
"S1417";566;461;"Europe";13;6;67;3;"Yes";"Satisfied with product";"Premium";10;"2024-08-15";1002;1;15;5;4;1;3
"S1418";704;653;"South America";20;19;87;1;"Yes";"Product not available";"Basic";1;"2022-05-07";654;1;15;8;3;3;11
"S1419";549;290;"North America";17;8;45;5;"Yes";"Price too high";"Premium";8;"2022-07-17";509;1;1;3;1;2;1
"S1420";617;381;"North America";16;19;22;1;"Yes";"Responsive sales team";"Basic";8;"2023-12-24";1003;1;3;2;5;2;1
"S1421";1074;879;"North America";12;20;70;5;"Yes";"Highly satisfied";"Basic";10;"2022-09-28";1004;1;6;4;3;3;11
"S1422";1399;1193;"Asia";9;20;36;1;"Yes";"Satisfied with product";"Premium";7;"2024-04-02";1005;1;10;5;3;4;4
"S1423";935;730;"Asia";5;12;65;3;"Yes";"Responsive sales team";"Basic";8;"2022-06-06";394;1;4;4;5;2;10
"S1424";306;231;"Europe";10;19;64;1;"Yes";"Great customer support";"Premium";8;"2022-07-16";1006;1;8;2;5;2;2
"S1425";573;368;"North America";19;9;74;2;"Yes";"Fast delivery";"Basic";4;"2023-04-18";827;1;2;6;2;1;11
"S1426";852;791;"Europe";6;20;69;4;"No";"Satisfied with product";"Basic";2;"2022-05-06";1007;1;14;3;5;1;9
"S1427";924;706;"Asia";28;17;73;2;"Yes";"Highly satisfied";"Premium";6;"2022-05-18";355;1;1;6;3;4;9
"S1428";1078;829;"North America";25;15;45;4;"Yes";"Responsive sales team";"Premium";2;"2022-12-05";1008;1;13;8;4;5;11
"S1429";549;286;"North America";15;15;67;2;"Yes";"Great customer support";"Basic";4;"2024-03-11";1006;2;10;7;5;1;9
"S1430";538;427;"North America";7;16;67;2;"Yes";"Excellent service";"Basic";1;"2023-03-06";1009;2;15;6;5;5;3
"S1431";322;124;"Europe";27;17;24;1;"No";"Fast delivery";"Basic";3;"2023-05-18";446;1;8;4;2;2;9
"S1432";1297;1231;"Europe";12;17;66;5;"Yes";"Great customer support";"Premium";6;"2023-09-22";1010;2;15;1;2;2;4
"S1433";309;179;"North America";23;19;45;1;"Yes";"Excellent service";"Basic";2;"2023-05-03";103;1;11;4;1;4;9
"S1434";1389;1196;"Asia";19;8;88;3;"Yes";"Highly satisfied";"Premium";5;"2024-05-30";425;1;7;5;4;5;9
"S1435";1057;843;"Asia";24;16;39;4;"Yes";"Price too high";"Premium";1;"2022-03-16";1011;1;13;6;5;1;5
"S1436";769;598;"Asia";15;8;69;2;"Yes";"Highly satisfied";"Basic";8;"2022-06-08";1012;1;9;4;3;5;4
"S1437";1197;1000;"North America";25;17;95;3;"No";"Excellent service";"Basic";8;"2023-03-16";1013;1;9;2;5;3;3
"S1438";1347;1166;"South America";20;5;85;2;"Yes";"Responsive sales team";"Premium";1;"2024-07-23";1014;2;14;7;3;4;1
"S1439";184;-73;"Asia";17;20;69;1;"No";"Product not available";"Premium";8;"2024-07-07";752;1;15;6;2;2;3
"S1440";272;29;"Asia";5;10;27;1;"Yes";"Satisfied with product";"Premium";3;"2022-04-26";1015;2;12;2;2;1;1
"S1441";1365;1274;"Asia";10;10;83;4;"Yes";"Product not available";"Basic";1;"2023-02-25";578;1;9;7;1;3;11
"S1442";784;691;"Asia";6;13;48;3;"Yes";"Highly satisfied";"Basic";10;"2024-08-19";1016;2;3;3;3;1;9
"S1443";274;-23;"Asia";17;5;34;4;"Yes";"Satisfied with product";"Basic";5;"2022-02-11";822;2;10;2;1;1;3
"S1444";941;845;"South America";19;12;21;3;"No";"Satisfied with product";"Premium";3;"2023-10-30";742;2;8;7;4;2;11
"S1445";330;255;"South America";23;18;98;4;"Yes";"Fast delivery";"Basic";4;"2023-09-30";1017;1;6;3;3;5;10
"S1446";282;67;"North America";9;20;37;4;"Yes";"Product not available";"Premium";10;"2022-04-06";1018;1;9;5;3;4;3
"S1447";841;728;"Asia";14;5;81;1;"Yes";"Price too high";"Basic";8;"2022-10-31";1019;1;9;3;3;1;3
"S1448";441;358;"Europe";19;9;100;2;"No";"Excellent service";"Premium";9;"2023-12-09";115;1;15;4;3;2;3
"S1449";753;489;"Asia";11;13;60;3;"Yes";"Satisfied with product";"Premium";8;"2023-02-04";1020;2;5;1;2;5;4
"S1450";580;322;"North America";23;15;91;4;"No";"Great customer support";"Premium";8;"2023-05-06";72;2;15;5;1;2;4
"S1451";1011;929;"Asia";26;12;35;3;"No";"Product not available";"Basic";4;"2023-12-24";1021;2;15;6;1;3;10
"S1452";1464;1239;"Asia";21;12;99;2;"No";"Fast delivery";"Premium";3;"2023-08-09";839;1;3;1;4;1;11
"S1453";419;302;"Asia";20;17;71;2;"Yes";"Price too high";"Premium";1;"2022-07-02";681;1;10;2;3;4;11
